"Sullivan County, Pennsylvania","5.27 (4.26, 6.28)","29.24 (24.52, 34.92)","24.89 (22.04, 27.49)"
"Susquehanna County, Pennsylvania","4.62 (3.83, 5.36)","23.72 (20.91, 28.15)","24.32 (22.30, 26.44)"
"Tioga County, Pennsylvania","4.12 (3.32, 4.86)","26.03 (22.94, 30.33)","24.88 (22.72, 27.18)"
"Union County, Pennsylvania","4.09 (3.35, 4.79)","21.16 (18.48, 24.83)","18.86 (17.25, 20.68)"
"Venango County, Pennsylvania","4.35 (3.61, 5.08)","27.87 (24.74, 33.38)","25.68 (23.79, 27.76)"
"Warren County, Pennsylvania","4.22 (3.52, 4.88)","25.81 (22.98, 29.82)","25.29 (23.30, 27.26)"
"Washington County, Pennsylvania","4.72 (4.02, 5.29)","28.28 (25.75, 33.22)","26.42 (24.90, 28.02)"
"Wayne County, Pennsylvania","4.75 (3.97, 5.51)","29.09 (25.83, 34.44)","25.57 (23.75, 27.62)"
"Westmoreland County, Pennsylvania","4.31 (3.64, 4.81)","25.77 (23.75, 29.84)","23.91 (22.70, 25.18)"
"Wyoming County, Pennsylvania","4.68 (3.86, 5.49)","25.22 (21.98, 30.05)","25.62 (23.25, 27.92)"
"York County, Pennsylvania","4.76 (4.04, 5.35)","23.60 (21.59, 27.63)","23.20 (21.97, 24.46)"
"Bristol County, Rhode Island","3.54 (2.93, 4.15)","21.19 (18.62, 24.64)","19.11 (17.54, 20.72)"
"Kent County, Rhode Island","4.03 (3.40, 4.63)","24.43 (22.20, 28.72)","22.68 (21.15, 24.16)"
"Newport County, Rhode Island","3.57 (2.94, 4.14)","22.26 (19.74, 26.33)","20.86 (19.27, 22.50)"
"Providence County, Rhode Island","3.93 (3.36, 4.35)","23.76 (21.95, 27.83)","21.57 (20.54, 22.72)"
"Washington County, Rhode Island","3.48 (2.89, 4.04)","21.25 (19.04, 24.87)","17.83 (16.53, 19.20)"
"Abbeville County, South Carolina","3.77 (3.13, 4.43)","26.10 (22.68, 31.63)","24.86 (22.60, 27.11)"
"Aiken County, South Carolina","3.86 (3.30, 4.39)","29.26 (26.41, 34.35)","23.95 (22.39, 25.59)"
"Allendale County, South Carolina","6.33 (5.18, 7.39)","38.61 (33.21, 46.53)","32.67 (29.34, 36.21)"
"Anderson County, South Carolina","3.66 (3.11, 4.19)","25.34 (22.97, 29.78)","26.24 (24.57, 27.94)"
"Bamberg County, South Carolina","5.64 (4.57, 6.59)","32.12 (27.94, 38.15)","24.46 (22.07, 26.92)"
"Barnwell County, South Carolina","4.79 (3.92, 5.63)","31.56 (27.40, 37.50)","28.65 (25.96, 31.46)"
"Beaufort County, South Carolina","3.05 (2.53, 3.52)","23.19 (20.64, 27.27)","17.61 (16.30, 18.94)"
"Berkeley County, South Carolina","4.04 (3.37, 4.65)","24.42 (21.95, 29.39)","20.38 (18.99, 21.74)"
"Calhoun County, South Carolina","4.28 (3.46, 5.03)","27.36 (23.45, 32.42)","24.54 (22.13, 27.14)"
"Charleston County, South Carolina","5.06 (4.30, 5.68)","26.00 (23.80, 30.07)","21.57 (20.41, 22.89)"
"Cherokee County, South Carolina","3.44 (2.76, 4.03)","31.78 (28.04, 37.11)","29.83 (27.49, 32.20)"
"Chester County, South Carolina","3.78 (3.09, 4.45)","32.14 (28.25, 38.21)","31.19 (28.46, 33.80)"
"Chesterfield County, South Carolina","4.10 (3.36, 4.72)","29.28 (26.04, 34.26)","31.13 (28.69, 33.50)"
"Clarendon County, South Carolina","5.47 (4.54, 6.33)","31.93 (28.26, 37.48)","27.86 (25.51, 30.25)"
"Colleton County, South Carolina","5.18 (4.30, 5.98)","30.62 (27.05, 36.05)","26.76 (24.63, 29.14)"
"Darlington County, South Carolina","5.18 (4.24, 6.00)","34.62 (31.15, 40.38)","31.19 (29.16, 33.41)"
"Dillon County, South Carolina","5.38 (4.47, 6.18)","32.74 (28.58, 38.92)","32.27 (29.43, 35.02)"
"Dorchester County, South Carolina","4.27 (3.56, 4.96)","23.55 (21.14, 27.10)","23.08 (21.41, 24.93)"
"Edgefield County, South Carolina","4.03 (3.33, 4.75)","29.63 (25.77, 34.31)","24.29 (22.12, 26.46)"
"Fairfield County, South Carolina","4.79 (3.91, 5.58)","32.69 (28.64, 38.89)","30.95 (28.32, 33.68)"
"Florence County, South Carolina","5.32 (4.44, 6.08)","35.94 (32.50, 42.13)","29.90 (27.93, 31.69)"
"Georgetown County, South Carolina","4.52 (3.70, 5.19)","25.85 (23.01, 31.00)","23.04 (21.25, 24.83)"
"Greenville County, South Carolina","3.38 (2.83, 3.78)","25.92 (23.81, 30.36)","22.30 (21.18, 23.56)"
"Greenwood County, South Carolina","3.70 (3.07, 4.29)","30.77 (27.55, 35.87)","24.03 (22.30, 25.90)"
"Hampton County, South Carolina","5.82 (4.92, 6.76)","32.84 (28.62, 38.94)","30.67 (28.00, 33.70)"
"Horry County, South Carolina","3.69 (3.09, 4.20)","25.46 (23.25, 30.12)","23.74 (22.39, 25.16)"
"Jasper County, South Carolina","4.80 (3.89, 5.70)","28.91 (25.03, 34.74)","26.12 (23.54, 28.92)"
"Kershaw County, South Carolina","4.19 (3.46, 4.87)","29.13 (25.76, 34.21)","30.47 (28.10, 32.76)"
"Lancaster County, South Carolina","3.26 (2.70, 3.71)","24.75 (22.22, 28.88)","23.09 (21.51, 24.76)"
"Laurens County, South Carolina","3.58 (2.93, 4.14)","29.70 (26.48, 34.65)","28.74 (26.58, 30.89)"
"Lee County, South Carolina","6.04 (4.95, 7.16)","38.20 (33.32, 45.32)","36.57 (33.17, 39.98)"
"Lexington County, South Carolina","3.09 (2.58, 3.55)","26.62 (24.22, 30.99)","21.17 (19.76, 22.55)"
"Marion County, South Carolina","5.54 (4.61, 6.47)","33.41 (29.52, 39.77)","30.25 (27.80, 32.82)"
"Marlboro County, South Carolina","6.12 (5.09, 7.15)","40.16 (35.65, 47.34)","39.49 (36.35, 42.90)"
"McCormick County, South Carolina","4.35 (3.49, 5.15)","28.27 (24.22, 33.92)","22.63 (20.26, 25.32)"
"Newberry County, South Carolina","3.76 (3.11, 4.32)","29.70 (26.27, 35.18)","27.25 (25.03, 29.52)"
"Oconee County, South Carolina","3.34 (2.79, 3.88)","25.56 (22.80, 30.35)","22.02 (20.41, 23.70)"
"Orangeburg County, South Carolina","5.90 (4.93, 6.66)","33.55 (30.24, 39.29)","29.94 (27.72, 32.12)"
"Pickens County, South Carolina","3.72 (3.05, 4.35)","21.72 (19.26, 26.08)","20.05 (18.52, 21.67)"
"Richland County, South Carolina","4.11 (3.41, 4.64)","32.27 (29.62, 37.84)","23.69 (22.35, 25.15)"
"Saluda County, South Carolina","3.62 (2.99, 4.26)","27.73 (24.03, 32.96)","22.64 (20.48, 24.83)"
"Spartanburg County, South Carolina","3.43 (2.86, 3.90)","29.51 (27.08, 34.06)","24.17 (22.82, 25.63)"
"Sumter County, South Carolina","4.54 (3.75, 5.22)","30.27 (27.17, 35.96)","27.23 (25.42, 29.17)"
"Union County, South Carolina","3.94 (3.25, 4.64)","33.66 (29.78, 39.86)","30.90 (28.22, 33.63)"
"Williamsburg County, South Carolina","6.96 (5.79, 8.19)","37.46 (33.17, 44.09)","30.31 (27.71, 33.03)"
"York County, South Carolina","3.38 (2.84, 3.89)","28.45 (25.79, 33.29)","25.36 (23.81, 27.03)"
"Aurora County, South Dakota","3.87 (3.02, 4.83)","24.26 (19.40, 30.82)","22.55 (19.51, 25.79)"
"Beadle County, South Dakota","3.85 (3.15, 4.59)","23.81 (20.62, 28.40)","26.46 (23.91, 29.01)"
"Bennett County, South Dakota","3.84 (3.02, 4.79)","21.25 (17.05, 26.78)","29.57 (25.37, 33.58)"
"Bon Homme County, South Dakota","3.60 (2.79, 4.38)","19.13 (15.81, 23.03)","21.96 (19.48, 24.81)"
"Brookings County, South Dakota","4.03 (3.31, 4.74)","21.86 (19.00, 25.88)","22.07 (19.99, 24.32)"
"Brown County, South Dakota","3.98 (3.31, 4.60)","24.37 (21.60, 28.45)","23.16 (21.29, 25.16)"
"Brule County, South Dakota","3.88 (3.02, 4.76)","23.72 (19.47, 29.62)","23.85 (21.04, 27.10)"
"Buffalo County, South Dakota","6.24 (4.74, 7.79)","28.19 (22.01, 36.15)","38.51 (32.87, 44.59)"
"Butte County, South Dakota","3.85 (3.07, 4.59)","25.37 (21.60, 30.51)","25.39 (22.85, 28.18)"
"Campbell County, South Dakota","2.55 (1.91, 3.22)","16.59 (12.80, 21.22)","18.67 (15.77, 22.01)"
"Charles Mix County, South Dakota","3.91 (3.16, 4.70)","19.68 (16.63, 23.40)","23.50 (21.01, 26.23)"
"Clark County, South Dakota","4.00 (3.18, 4.83)","22.81 (18.82, 27.17)","25.63 (22.48, 28.78)"
"Clay County, South Dakota","4.02 (3.19, 4.90)","23.47 (19.69, 28.07)","22.26 (19.91, 24.79)"
"Codington County, South Dakota","4.11 (3.34, 4.97)","22.57 (19.57, 26.60)","24.75 (22.51, 27.17)"
"Corson County, South Dakota","4.14 (3.28, 5.11)","24.02 (19.65, 29.53)","28.15 (24.49, 31.86)"
"Custer County, South Dakota","3.69 (2.98, 4.46)","22.43 (18.76, 26.83)","21.59 (19.05, 24.23)"
"Davison County, South Dakota","4.11 (3.32, 4.94)","24.03 (20.42, 28.60)","25.16 (22.66, 27.90)"
"Day County, South Dakota","4.25 (3.44, 5.06)","23.58 (20.02, 27.89)","22.69 (20.38, 25.11)"
"Deuel County, South Dakota","3.97 (3.11, 4.85)","20.69 (16.80, 25.42)","22.98 (20.30, 26.00)"
"Dewey County, South Dakota","4.59 (3.67, 5.62)","25.38 (21.11, 31.65)","32.13 (28.30, 36.42)"
"Douglas County, South Dakota","3.54 (2.71, 4.47)","21.26 (17.05, 25.75)","24.64 (21.08, 28.50)"
"Edmunds County, South Dakota","3.43 (2.76, 4.15)","21.98 (18.08, 27.06)","21.70 (19.00, 24.52)"
"Fall River County, South Dakota","4.09 (3.27, 4.90)","25.66 (21.64, 30.54)","25.49 (22.69, 28.39)"
"Faulk County, South Dakota","3.49 (2.70, 4.25)","20.69 (16.53, 25.62)","22.90 (19.66, 26.32)"
"Grant County, South Dakota","3.87 (3.06, 4.67)","21.41 (18.01, 25.92)","23.22 (20.62, 26.06)"
"Gregory County, South Dakota","4.27 (3.37, 5.10)","24.14 (19.84, 29.00)","23.76 (21.06, 26.75)"
"Haakon County, South Dakota","3.69 (2.88, 4.54)","24.00 (19.37, 29.66)","25.22 (21.64, 29.15)"
"Hamlin County, South Dakota","3.83 (3.05, 4.67)","21.71 (17.85, 26.24)","24.22 (21.20, 27.44)"
"Hand County, South Dakota","3.59 (2.77, 4.39)","21.20 (17.35, 25.66)","22.02 (19.31, 24.83)"
"Hanson County, South Dakota","3.41 (2.53, 4.40)","19.34 (15.20, 24.61)","22.92 (19.64, 26.77)"
"Harding County, South Dakota","3.13 (2.32, 3.98)","21.00 (15.81, 27.35)","22.78 (18.61, 27.13)"
"Hughes County, South Dakota","3.57 (2.84, 4.31)","20.83 (17.66, 25.01)","21.56 (19.26, 24.01)"
"Hutchinson County, South Dakota","3.79 (3.06, 4.52)","21.30 (18.13, 25.15)","22.34 (19.84, 25.00)"
"Hyde County, South Dakota","3.68 (2.86, 4.51)","21.91 (17.97, 26.84)","22.16 (19.07, 25.47)"
"Jackson County, South Dakota","4.29 (3.41, 5.32)","25.00 (20.26, 30.72)","27.99 (24.56, 31.60)"
"Jerauld County, South Dakota","3.30 (2.55, 4.07)","19.57 (15.62, 24.84)","22.87 (19.61, 26.41)"
"Jones County, South Dakota","3.80 (2.85, 4.84)","25.43 (19.53, 32.61)","24.88 (20.51, 29.77)"
"Kingsbury County, South Dakota","4.13 (3.37, 4.87)","24.08 (20.21, 28.73)","25.76 (22.84, 28.63)"
"Lake County, South Dakota","3.82 (3.12, 4.59)","20.76 (17.69, 24.63)","20.13 (18.05, 22.36)"
"Lawrence County, South Dakota","3.19 (2.56, 3.82)","24.69 (21.34, 28.93)","22.05 (19.93, 24.18)"
"Lincoln County, South Dakota","3.57 (2.90, 4.24)","22.31 (19.16, 26.13)","17.14 (15.52, 18.73)"
"Lyman County, South Dakota","3.88 (3.13, 4.71)","21.73 (17.91, 26.44)","23.90 (20.93, 27.06)"
"Marshall County, South Dakota","3.95 (3.15, 4.76)","23.50 (19.48, 28.53)","22.21 (19.23, 25.08)"
"McCook County, South Dakota","4.34 (3.44, 5.22)","22.86 (19.20, 27.57)","26.42 (23.44, 29.63)"
"McPherson County, South Dakota","3.05 (2.41, 3.69)","18.62 (15.41, 23.10)","19.48 (17.13, 22.26)"
"Meade County, South Dakota","3.44 (2.81, 4.07)","22.39 (19.34, 26.38)","22.47 (20.22, 24.60)"
"Mellette County, South Dakota","4.85 (3.72, 5.99)","26.79 (21.20, 33.65)","31.96 (27.33, 36.84)"
"Miner County, South Dakota","3.70 (2.90, 4.55)","21.11 (17.19, 26.08)","24.63 (21.61, 28.21)"
"Minnehaha County, South Dakota","4.58 (3.80, 5.22)","24.35 (22.06, 28.12)","22.90 (21.26, 24.63)"
"Moody County, South Dakota","4.08 (3.33, 4.97)","19.01 (15.96, 22.86)","21.40 (18.99, 23.94)"
"Oglala Lakota County, South Dakota","5.55 (4.50, 6.64)","26.65 (22.92, 32.16)","34.65 (31.11, 38.31)"
"Pennington County, South Dakota","3.42 (2.84, 3.97)","23.57 (21.05, 27.53)","20.04 (18.59, 21.65)"
"Perkins County, South Dakota","3.86 (3.04, 4.70)","25.68 (21.35, 31.29)","26.44 (23.13, 30.04)"
"Potter County, South Dakota","3.60 (2.86, 4.38)","22.50 (18.52, 28.04)","23.76 (20.69, 26.87)"
"Roberts County, South Dakota","4.81 (3.94, 5.76)","25.25 (21.42, 29.88)","28.56 (25.69, 31.63)"
"Sanborn County, South Dakota","3.61 (2.78, 4.45)","20.52 (16.29, 25.43)","24.38 (21.26, 27.42)"
"Spink County, South Dakota","3.90 (3.16, 4.77)","22.42 (18.56, 27.42)","25.51 (22.74, 28.87)"
"Stanley County, South Dakota","3.34 (2.55, 4.16)","21.58 (17.15, 26.99)","24.86 (21.33, 28.65)"
"Sully County, South Dakota","2.91 (2.11, 3.75)","17.87 (13.59, 22.83)","20.74 (17.21, 24.67)"
"Todd County, South Dakota","5.04 (4.01, 6.15)","24.64 (20.89, 30.09)","33.15 (29.58, 37.23)"
"Tripp County, South Dakota","3.64 (2.91, 4.37)","22.50 (19.02, 27.17)","24.61 (21.96, 27.39)"
"Turner County, South Dakota","4.19 (3.36, 4.97)","25.31 (21.46, 29.68)","23.60 (21.26, 26.18)"
"Union County, South Dakota","4.13 (3.36, 4.94)","23.01 (19.56, 27.78)","23.17 (20.90, 25.78)"
"Walworth County, South Dakota","3.86 (3.09, 4.63)","23.91 (20.01, 28.58)","24.14 (21.36, 27.00)"
"Yankton County, South Dakota","3.87 (3.16, 4.56)","20.99 (18.11, 25.14)","20.27 (18.48, 22.15)"
"Ziebach County, South Dakota","3.39 (2.55, 4.32)","18.22 (14.11, 22.81)","23.13 (19.39, 27.31)"
"Anderson County, Tennessee","3.17 (2.65, 3.71)","24.22 (21.64, 28.77)","25.93 (24.05, 28.06)"
"Bedford County, Tennessee","3.40 (2.84, 3.95)","25.16 (22.17, 29.90)","26.40 (24.19, 28.86)"
"Benton County, Tennessee","2.97 (2.45, 3.50)","27.37 (23.60, 32.72)","28.02 (25.42, 30.56)"
"Bledsoe County, Tennessee","2.62 (2.10, 3.13)","22.74 (19.22, 27.22)","22.44 (20.15, 24.80)"
"Blount County, Tennessee","2.77 (2.24, 3.20)","23.55 (21.00, 27.61)","22.06 (20.52, 23.62)"
"Bradley County, Tennessee","2.71 (2.20, 3.13)","29.65 (26.52, 35.12)","23.67 (22.00, 25.37)"
"Campbell County, Tennessee","3.48 (2.91, 4.12)","27.50 (24.14, 32.93)","29.59 (27.23, 32.15)"
"Cannon County, Tennessee","2.69 (2.15, 3.21)","24.72 (21.04, 29.75)","26.46 (24.03, 29.24)"
"Carroll County, Tennessee","3.51 (2.87, 4.09)","30.47 (26.83, 35.64)","31.24 (28.86, 33.72)"
"Carter County, Tennessee","3.51 (2.94, 4.10)","26.44 (23.43, 31.09)","25.88 (23.81, 27.86)"
"Cheatham County, Tennessee","2.87 (2.31, 3.43)","28.76 (24.93, 33.93)","25.19 (23.01, 27.47)"
"Chester County, Tennessee","3.07 (2.46, 3.67)","26.99 (23.02, 32.05)","25.34 (22.56, 28.20)"
"Claiborne County, Tennessee","3.86 (3.15, 4.53)","31.44 (27.68, 36.95)","29.92 (27.47, 32.46)"
"Clay County, Tennessee","2.97 (2.38, 3.54)","25.85 (22.08, 31.39)","30.74 (27.48, 33.94)"
"Cocke County, Tennessee","3.42 (2.77, 4.09)","29.09 (25.55, 34.59)","27.37 (25.03, 29.70)"
"Coffee County, Tennessee","3.00 (2.50, 3.49)","28.32 (25.20, 32.97)","27.82 (25.74, 29.86)"
"Crockett County, Tennessee","3.00 (2.44, 3.55)","24.41 (21.06, 28.92)","24.25 (21.95, 26.52)"
"Cumberland County, Tennessee","2.56 (2.11, 2.98)","23.90 (21.12, 28.00)","22.14 (20.49, 23.90)"
"Davidson County, Tennessee","3.45 (2.90, 3.85)","28.19 (26.12, 33.24)","23.77 (22.64, 24.96)"
"DeKalb County, Tennessee","2.81 (2.27, 3.35)","27.96 (23.98, 33.93)","24.02 (21.95, 26.20)"
"Decatur County, Tennessee","2.94 (2.41, 3.46)","27.53 (23.49, 33.01)","28.02 (25.28, 30.95)"
"Dickson County, Tennessee","2.93 (2.37, 3.48)","26.01 (22.91, 30.72)","27.75 (25.65, 30.21)"
"Dyer County, Tennessee","3.17 (2.65, 3.67)","28.13 (24.95, 33.39)","27.87 (25.53, 30.07)"
"Fayette County, Tennessee","3.36 (2.77, 3.95)","29.83 (26.35, 35.72)","25.12 (22.99, 27.17)"
"Fentress County, Tennessee","3.26 (2.67, 3.91)","26.78 (23.16, 31.97)","30.08 (27.16, 33.04)"
"Franklin County, Tennessee","2.89 (2.42, 3.38)","25.07 (22.00, 29.78)","25.08 (23.11, 27.11)"
"Gibson County, Tennessee","3.68 (3.04, 4.26)","33.23 (29.45, 38.52)","31.12 (28.55, 33.56)"
"Giles County, Tennessee","2.96 (2.42, 3.51)","25.53 (22.04, 30.40)","26.50 (24.16, 28.88)"
"Grainger County, Tennessee","3.49 (2.87, 4.06)","31.20 (27.06, 37.01)","31.09 (28.57, 33.96)"
"Greene County, Tennessee","3.33 (2.74, 3.90)","26.18 (23.50, 30.84)","24.89 (23.02, 26.95)"
"Grundy County, Tennessee","3.44 (2.79, 4.12)","33.27 (28.33, 40.25)","30.23 (27.02, 33.54)"
"Hamblen County, Tennessee","3.35 (2.76, 3.97)","25.04 (22.33, 29.37)","27.87 (25.64, 30.05)"
"Hamilton County, Tennessee","2.99 (2.53, 3.37)","27.33 (25.15, 32.35)","21.02 (19.93, 22.17)"
"Hancock County, Tennessee","4.04 (3.29, 4.76)","32.62 (27.39, 39.56)","28.68 (25.40, 31.99)"
"Hardeman County, Tennessee","3.86 (3.18, 4.56)","33.70 (29.77, 39.57)","29.95 (27.19, 32.75)"
"Hardin County, Tennessee","2.55 (2.13, 2.99)","25.44 (22.05, 30.29)","26.66 (24.41, 28.86)"
"Hawkins County, Tennessee","3.39 (2.74, 3.95)","29.17 (25.85, 34.24)","26.20 (24.19, 28.20)"
"Haywood County, Tennessee","4.41 (3.64, 5.17)","33.25 (28.86, 39.45)","29.70 (26.91, 32.57)"
"Henderson County, Tennessee","3.15 (2.57, 3.74)","30.41 (26.44, 36.15)","25.59 (23.36, 28.02)"
"Henry County, Tennessee","2.97 (2.45, 3.52)","29.06 (25.62, 34.19)","28.74 (26.39, 31.10)"
"Hickman County, Tennessee","3.29 (2.65, 3.96)","31.82 (27.44, 37.74)","30.09 (27.25, 33.08)"
"Houston County, Tennessee","2.85 (2.32, 3.40)","25.79 (21.54, 30.89)","27.60 (24.31, 30.70)"
"Humphreys County, Tennessee","3.17 (2.51, 3.82)","27.59 (23.80, 33.15)","28.30 (25.46, 31.25)"
"Jackson County, Tennessee","2.73 (2.13, 3.26)","27.44 (23.06, 32.76)","27.85 (25.04, 30.87)"
"Jefferson County, Tennessee","3.27 (2.65, 3.88)","26.20 (22.92, 31.27)","23.92 (21.97, 25.89)"
"Johnson County, Tennessee","3.75 (3.08, 4.38)","28.76 (24.76, 34.32)","26.75 (24.08, 29.61)"
"Knox County, Tennessee","3.51 (2.97, 3.95)","25.65 (23.51, 30.51)","23.78 (22.52, 25.09)"
"Lake County, Tennessee","3.73 (3.02, 4.46)","33.73 (28.25, 40.75)","31.50 (27.90, 35.26)"
"Lauderdale County, Tennessee","3.75 (3.02, 4.43)","31.99 (27.97, 37.56)","32.11 (29.44, 35.02)"
"Lawrence County, Tennessee","2.86 (2.35, 3.41)","26.30 (23.02, 31.17)","24.52 (22.39, 26.70)"
"Lewis County, Tennessee","2.91 (2.39, 3.50)","25.77 (22.06, 31.09)","27.40 (24.81, 30.25)"
"Lincoln County, Tennessee","2.99 (2.49, 3.49)","26.91 (23.57, 31.64)","29.70 (27.35, 32.16)"
"Loudon County, Tennessee","3.33 (2.79, 3.90)","21.87 (19.21, 25.92)","19.93 (18.19, 21.65)"
"Macon County, Tennessee","3.16 (2.60, 3.74)","30.41 (26.44, 36.04)","32.24 (29.05, 35.35)"
"Madison County, Tennessee","3.83 (3.15, 4.45)","27.92 (24.95, 32.81)","26.23 (24.27, 28.28)"
"Marion County, Tennessee","3.09 (2.54, 3.62)","29.87 (26.09, 36.18)","28.18 (25.72, 30.73)"
"Marshall County, Tennessee","3.17 (2.58, 3.74)","27.28 (23.73, 32.34)","27.96 (25.36, 30.52)"
"Maury County, Tennessee","2.95 (2.45, 3.51)","27.06 (24.19, 32.14)","23.88 (21.89, 25.78)"
"McMinn County, Tennessee","3.41 (2.78, 3.96)","25.72 (22.70, 30.55)","24.05 (22.07, 25.96)"
"McNairy County, Tennessee","3.38 (2.68, 4.12)","31.88 (27.79, 37.91)","28.98 (26.27, 31.73)"
"Meigs County, Tennessee","3.17 (2.54, 3.80)","26.88 (22.67, 32.26)","23.50 (21.00, 26.12)"
"Monroe County, Tennessee","3.19 (2.60, 3.74)","24.79 (21.65, 29.46)","23.13 (21.06, 25.15)"
"Montgomery County, Tennessee","3.17 (2.64, 3.69)","28.17 (25.40, 33.17)","28.29 (26.46, 30.19)"
"Moore County, Tennessee","2.88 (2.30, 3.47)","22.87 (18.82, 28.39)","22.07 (19.02, 25.20)"
"Morgan County, Tennessee","3.02 (2.41, 3.62)","26.74 (22.79, 32.32)","26.35 (23.67, 29.24)"
"Obion County, Tennessee","2.88 (2.35, 3.42)","27.27 (24.01, 32.18)","28.79 (26.27, 31.31)"
"Overton County, Tennessee","2.77 (2.22, 3.35)","26.48 (22.95, 31.33)","28.36 (25.64, 31.24)"
"Perry County, Tennessee","3.04 (2.46, 3.68)","27.42 (23.21, 32.84)","27.73 (24.65, 30.93)"
"Pickett County, Tennessee","2.77 (2.20, 3.35)","23.55 (19.12, 28.52)","23.51 (20.68, 26.56)"
"Polk County, Tennessee","3.14 (2.50, 3.75)","29.28 (24.98, 34.72)","26.35 (23.55, 29.32)"
"Putnam County, Tennessee","2.78 (2.28, 3.25)","28.89 (25.49, 34.07)","24.53 (22.67, 26.47)"
"Rhea County, Tennessee","2.84 (2.25, 3.39)","27.50 (23.87, 32.49)","26.32 (23.98, 28.91)"
"Roane County, Tennessee","3.03 (2.49, 3.56)","26.01 (23.05, 30.55)","22.93 (21.20, 24.85)"
"Robertson County, Tennessee","3.23 (2.69, 3.81)","27.29 (24.27, 32.12)","25.45 (23.48, 27.44)"
"Rutherford County, Tennessee","2.78 (2.28, 3.18)","26.31 (23.77, 30.45)","23.12 (21.70, 24.59)"
"Scott County, Tennessee","3.60 (2.97, 4.24)","31.75 (27.73, 37.47)","34.06 (30.88, 37.24)"
"Sequatchie County, Tennessee","2.81 (2.28, 3.33)","25.76 (21.98, 30.45)","26.00 (23.22, 28.80)"
"Sevier County, Tennessee","2.92 (2.38, 3.43)","25.21 (22.33, 29.75)","22.88 (21.10, 24.66)"
"Shelby County, Tennessee","4.30 (3.65, 4.79)","34.80 (32.46, 40.40)","28.90 (27.59, 30.24)"
"Smith County, Tennessee","2.93 (2.36, 3.49)","30.35 (26.11, 36.35)","27.65 (25.04, 30.34)"
"Stewart County, Tennessee","2.83 (2.32, 3.38)","26.93 (23.16, 31.88)","29.46 (26.67, 32.59)"
"Sullivan County, Tennessee","3.31 (2.79, 3.77)","27.40 (24.78, 32.41)","25.88 (24.32, 27.40)"
"Sumner County, Tennessee","2.84 (2.32, 3.29)","24.25 (21.91, 28.29)","21.67 (20.23, 23.16)"
"Tipton County, Tennessee","3.48 (2.85, 4.08)","31.70 (28.01, 37.05)","30.41 (28.01, 32.98)"
"Trousdale County, Tennessee","3.15 (2.47, 3.84)","30.48 (25.42, 37.55)","29.23 (25.55, 32.78)"
"Unicoi County, Tennessee","3.51 (2.89, 4.15)","29.34 (25.38, 35.44)","25.80 (23.43, 28.31)"
"Union County, Tennessee","3.23 (2.63, 3.87)","26.22 (22.40, 31.48)","30.60 (27.33, 33.74)"
"Van Buren County, Tennessee","2.90 (2.28, 3.54)","29.29 (24.17, 35.70)","25.44 (22.17, 28.67)"
"Warren County, Tennessee","3.28 (2.65, 3.84)","31.47 (27.74, 37.73)","28.24 (25.69, 30.52)"
"Washington County, Tennessee","3.28 (2.75, 3.81)","26.41 (23.62, 31.23)","26.04 (24.18, 27.98)"
"Wayne County, Tennessee","2.81 (2.23, 3.36)","25.70 (21.91, 30.81)","25.41 (22.62, 28.19)"
"Weakley County, Tennessee","2.94 (2.40, 3.46)","26.12 (22.97, 30.84)","27.35 (24.89, 30.03)"
"White County, Tennessee","2.99 (2.40, 3.56)","30.35 (26.51, 35.82)","29.67 (27.06, 32.40)"
"Williamson County, Tennessee","2.35 (1.96, 2.73)","19.35 (17.46, 22.63)","17.09 (15.79, 18.41)"
"Wilson County, Tennessee","2.79 (2.28, 3.24)","27.98 (25.10, 32.83)","23.53 (21.77, 25.33)"
"Anderson County, Texas","3.39 (2.73, 4.02)","29.61 (26.08, 35.28)","42.89 (39.52, 46.30)"
"Andrews County, Texas","3.06 (2.45, 3.66)","25.58 (22.04, 30.73)","23.93 (21.46, 26.38)"
"Angelina County, Texas","2.96 (2.51, 3.42)","24.37 (21.81, 28.94)","22.80 (21.23, 24.45)"
"Aransas County, Texas","3.46 (2.79, 4.13)","27.97 (24.24, 33.20)","24.66 (22.26, 26.97)"
"Archer County, Texas","2.51 (2.06, 3.02)","20.41 (17.23, 24.99)","20.69 (18.52, 23.12)"
"Armstrong County, Texas","2.97 (2.33, 3.70)","24.94 (19.90, 31.31)","22.79 (19.66, 26.02)"
"Atascosa County, Texas","3.49 (2.89, 4.09)","23.89 (20.79, 28.27)","24.79 (22.77, 26.86)"
"Austin County, Texas","3.48 (2.86, 4.09)","27.81 (24.39, 32.70)","22.94 (20.92, 25.06)"
"Bailey County, Texas","2.93 (2.30, 3.54)","22.13 (18.38, 26.85)","20.83 (18.50, 23.49)"
"Bandera County, Texas","3.14 (2.53, 3.72)","21.97 (18.84, 26.27)","19.19 (17.37, 21.22)"
"Bastrop County, Texas","3.46 (2.80, 4.07)","27.47 (24.37, 32.16)","22.57 (20.78, 24.32)"
"Baylor County, Texas","3.65 (2.91, 4.36)","29.00 (24.38, 34.89)","29.11 (25.77, 32.32)"
"Bee County, Texas","3.37 (2.70, 4.01)","24.16 (20.98, 29.17)","21.74 (19.75, 23.79)"
"Bell County, Texas","3.06 (2.57, 3.51)","26.89 (24.57, 31.92)","22.56 (21.17, 23.92)"
